"Country or Area","Year","Sex","Age","Source Year","Value","Value Footnotes"
"Belgium","2006","Female","80","2006","41325",""
"Belgium","2007","Female","80","2008","40796",""
"Belgium","2008","Female","80","2008","40368",""
"Belgium","2009","Female","80","2011","41508.5",""
"Belgium","2010","Female","80","2011","41688",""
"Belgium","2011","Female","80","2015","44332",""
"Belgium","2011","Female","80","2012","44332",""
"Belgium","2011","Female","80","2013","44198",""
"Belgium","2011","Female","80","2015","43721",""
"Belgium","2011","Female","80","2015","611",""
"Belgium","2012","Female","80","2013","43782",""
"Belgium","2012","Female","80","2013","43659.5",""
"Belgium","2013","Female","80","2013","43537",""
"Belgium","2013","Female","80","2015","42402.5",""
"Belgium","2014","Female","80","2015","41268",""
"Belgium","2014","Female","80","2015","41297",""
"Belgium","2015","Female","80","2016","41326",""
"Belgium","2015","Female","80","2017","40805","1"
"Belgium","2016","Female","80","2017","40284",""
"Belgium","1948","Female","80 - 84","1960","48205",""
"Belgium","1949","Female","80 - 84","1960","49774",""
"Belgium","1950","Female","80 - 84","1960","51363",""
"Belgium","1951","Female","80 - 84","1960","52445",""
"Belgium","1952","Female","80 - 84","1960","53975",""
"Belgium","1953","Female","80 - 84","1955","56744",""
"Belgium","1954","Female","80 - 84","1956","59030",""
"Belgium","1955","Female","80 - 84","1957","61220",""
"Belgium","1956","Female","80 - 84","1958","63464",""
"Belgium","1957","Female","80 - 84","1959","65691",""
"Belgium","1958","Female","80 - 84","1960","67048",""
"Belgium","1959","Female","80 - 84","1966","68214",""
"Belgium","1960","Female","80 - 84","1961","68924",""
"Belgium","1961","Female","80 - 84","1967","71638",""
"Belgium","1962","Female","80 - 84","1966","72302",""
"Belgium","1963","Female","80 - 84","1965","74303",""
"Belgium","1964","Female","80 - 84","1966","76020",""
"Belgium","1965","Female","80 - 84","1978","78001",""
"Belgium","1966","Female","80 - 84","1968","79594",""
"Belgium","1966","Female","80 - 84","1973","79254",""
"Belgium","1967","Female","80 - 84","1969","80262",""
"Belgium","1967","Female","80 - 84","1969","80930",""
"Belgium","1968","Female","80 - 84","1973","81165",""
"Belgium","1969","Female","80 - 84","1973","82163",""
"Belgium","1970","Female","80 - 84","1973","83589",""
"Belgium","1971","Female","80 - 84","1973","85638",""
"Belgium","1971","Female","80 - 84","1975","84613",""
"Belgium","1972","Female","80 - 84","1978","87877",""
"Belgium","1973","Female","80 - 84","1975","91503",""
"Belgium","1974","Female","80 - 84","1976","92544",""
"Belgium","1975","Female","80 - 84","1977","94869",""
"Belgium","1976","Female","80 - 84","1978","97902",""
"Belgium","1977","Female","80 - 84","1978","99649",""
"Belgium","1978","Female","80 - 84","1980","104169",""
"Belgium","1979","Female","80 - 84","1981","107350",""
"Belgium","1980","Female","80 - 84","1982","116324",""
"Belgium","1981","Female","80 - 84","1982","116380",""
"Belgium","1982","Female","80 - 84","1984","122074",""
"Belgium","1983","Female","80 - 84","1985","125295",""
"Belgium","1984","Female","80 - 84","1986","128146",""
"Belgium","1985","Female","80 - 84","1997","132371",""
"Belgium","1986","Female","80 - 84","1997","133383",""
"Belgium","1987","Female","80 - 84","1997","136420",""
"Belgium","1988","Female","80 - 84","1997","139692",""
"Belgium","1989","Female","80 - 84","1997","140983",""
"Belgium","1990","Female","80 - 84","1991","142060",""
"Belgium","1990","Female","80 - 84","1997","143136",""
"Belgium","1991","Female","80 - 84","1997","143960",""
"Belgium","1992","Female","80 - 84","1997","146281",""
"Belgium","1993","Female","80 - 84","1997","147376",""
"Belgium","1994","Female","80 - 84","1997","149519",""
"Belgium","1995","Female","80 - 84","1997","145692",""
"Belgium","1999","Female","80 - 84","2000","112707",""
"Belgium","2000","Female","80 - 84","2004","117924",""
"Belgium","2001","Female","80 - 84","2009","136107",""
"Belgium","2001","Female","80 - 84","2002","132120",""
"Belgium","2001","Female","80 - 84","2009","134186",""
"Belgium","2001","Female","80 - 84","2009","1921",""
"Belgium","2002","Female","80 - 84","2004","148144",""
"Belgium","2004","Female","80 - 84","2005","171851",""
"Belgium","2006","Female","80 - 84","2006","182286",""
"Belgium","2007","Female","80 - 84","2008","183461",""
"Belgium","2007","Female","80 - 84","2008","180864",""
"Belgium","2007","Female","80 - 84","2008","2597",""
"Belgium","2008","Female","80 - 84","2009","184251",""
"Belgium","2009","Female","80 - 84","2011","185302",""
"Belgium","2009","Female","80 - 84","2011","182652.5",""
"Belgium","2009","Female","80 - 84","2011","2649.5",""
"Belgium","2011","Female","80 - 84","2015","189197",""
"Belgium","2011","Female","80 - 84","2013","191008",""
"Belgium","2011","Female","80 - 84","2015","186521",""
"Belgium","2011","Female","80 - 84","2013","188319",""
"Belgium","2011","Female","80 - 84","2015","2676",""
"Belgium","2011","Female","80 - 84","2013","2689",""
"Belgium","2012","Female","80 - 84","2013","193756",""
"Belgium","2013","Female","80 - 84","2015","195179.5",""
"Belgium","2014","Female","80 - 84","2015","195133.5",""
"Belgium","2014","Female","80 - 84","2015","195166",""
"Belgium","2015","Female","80 - 84","2017","193348.5","1"
"Belgium","2015","Female","80 - 84","2016","195101",""
"Belgium","2016","Female","80 - 84","2017","191596",""
"Belgium","1977","Female","80 +","1980","101197",""
"Belgium","1961","Female","81","1967","16088",""
"Belgium","1970","Female","81","1973","19156",""
"Belgium","1971","Female","81","1973","19334",""
"Belgium","1973","Female","81","1975","20591",""
"Belgium","1979","Female","81","1980","23967",""
"Belgium","1980","Female","81","1981","23967",""
"Belgium","1981","Female","81","1982","26150",""
"Belgium","1982","Female","81","1984","27782",""
"Belgium","1983","Female","81","1985","28576",""
"Belgium","1984","Female","81","1986","28534",""
"Belgium","2001","Female","81","2009","39539",""
"Belgium","2001","Female","81","2012","28699",""
"Belgium","2001","Female","81","2009","39034",""
"Belgium","2001","Female","81","2009","505",""
"Belgium","2002","Female","81","2012","38267",""
"Belgium","2003","Female","81","2012","38540",""
"Belgium","2004","Female","81","2005","37976",""
"Belgium","2006","Female","81","2006","38917",""
"Belgium","2007","Female","81","2008","39117",""
"Belgium","2008","Female","81","2008","39269",""
"Belgium","2009","Female","81","2011","39031.5",""
"Belgium","2010","Female","81","2011","39451",""
"Belgium","2011","Female","81","2015","39943",""
"Belgium","2011","Female","81","2012","39943",""
"Belgium","2011","Female","81","2013","41207",""
"Belgium","2011","Female","81","2015","39361",""
"Belgium","2011","Female","81","2015","582",""
"Belgium","2012","Female","81","2013","42201",""
"Belgium","2012","Female","81","2013","42419",""
"Belgium","2013","Female","81","2015","41902",""
"Belgium","2013","Female","81","2013","41983",""
"Belgium","2014","Female","81","2015","40748.5",""
"Belgium","2014","Female","81","2015","41821",""
"Belgium","2015","Female","81","2017","39707","1"
"Belgium","2015","Female","81","2016","39676",""
"Belgium","2016","Female","81","2017","39738",""
"Belgium","1961","Female","82","1967","13923",""
"Belgium","1970","Female","82","1973","16586",""
"Belgium","1971","Female","82","1973","17093",""
"Belgium","1973","Female","82","1975","18050",""
"Belgium","1979","Female","82","1980","21893",""
"Belgium","1980","Female","82","1981","21893",""
"Belgium","1981","Female","82","1982","22656",""
"Belgium","1982","Female","82","1984","24224",""
"Belgium","1983","Female","82","1985","25373",""
"Belgium","1984","Female","82","1986","26106",""
"Belgium","2001","Female","82","2009","22518",""
"Belgium","2001","Female","82","2012","19172",""
"Belgium","2001","Female","82","2009","22201",""
"Belgium","2001","Female","82","2009","317",""
"Belgium","2002","Female","82","2012","26955",""
"Belgium","2003","Female","82","2012","35974",""
"Belgium","2004","Female","82","2005","36203",""
"Belgium","2006","Female","82","2006","36971",""
"Belgium","2007","Female","82","2008","37338",""
"Belgium","2008","Female","82","2008","37519",""
"Belgium","2009","Female","82","2011","36970",""
"Belgium","2010","Female","82","2011","36769",""
"Belgium","2011","Female","82","2015","37479",""
"Belgium","2011","Female","82","2012","37479",""
"Belgium","2011","Female","82","2013","37578",""
"Belgium","2011","Female","82","2015","36948",""
"Belgium","2011","Female","82","2015","531",""
"Belgium","2012","Female","82","2013","38147",""
"Belgium","2012","Female","82","2013","39290.5",""
"Belgium","2013","Female","82","2013","40434",""
"Belgium","2013","Female","82","2015","40202.5",""
"Belgium","2014","Female","82","2015","39971",""
"Belgium","2014","Female","82","2015","39983.5",""
"Belgium","2015","Female","82","2016","39996",""
"Belgium","2015","Female","82","2017","38933.5","1"
"Belgium","2016","Female","82","2017","37871",""
"Belgium","1961","Female","83","1967","12221",""
"Belgium","1970","Female","83","1973","14415",""
"Belgium","1971","Female","83","1973","14577",""
"Belgium","1973","Female","83","1975","15460",""
"Belgium","1979","Female","83","1980","19501",""
"Belgium","1980","Female","83","1981","19501",""
"Belgium","1981","Female","83","1982","20307",""
"Belgium","1982","Female","83","1984","20930",""
"Belgium","1983","Female","83","1985","21780",""
"Belgium","1984","Female","83","1986","22839",""
"Belgium","2001","Female","83","2009","17252",""
"Belgium","2001","Female","83","2012","17673",""
"Belgium","2001","Female","83","2009","16972",""
"Belgium","2001","Female","83","2009","280",""
"Belgium","2002","Female","83","2012","17910",""
"Belgium","2003","Female","83","2012","25082",""
"Belgium","2004","Female","83","2005","33495",""
"Belgium","2006","Female","83","2006","33628",""
"Belgium","2007","Female","83","2008","34269",""
"Belgium","2008","Female","83","2008","34642",""
"Belgium","2009","Female","83","2011","35146.5",""
"Belgium","2010","Female","83","2011","35000",""
"Belgium","2011","Female","83","2015","34698",""
"Belgium","2011","Female","83","2012","34698",""
"Belgium","2011","Female","83","2013","35273",""
"Belgium","2011","Female","83","2015","34216",""
"Belgium","2011","Female","83","2015","482",""
"Belgium","2012","Female","83","2013","35733",""
"Belgium","2012","Female","83","2013","35414",""
"Belgium","2013","Female","83","2015","37165",""
"Belgium","2013","Female","83","2013","36052",""
"Belgium","2014","Female","83","2015","38146.5",""
"Belgium","2014","Female","83","2015","38278",""
"Belgium","2015","Female","83","2016","38015",""
"Belgium","2015","Female","83","2017","37963","1"
"Belgium","2016","Female","83","2017","37911",""
"Belgium","1961","Female","84","1967","10659",""
"Belgium","1970","Female","84","1973","12046",""
"Belgium","1971","Female","84","1973","12564",""
"Belgium","1973","Female","84","1975","13380",""
"Belgium","1979","Female","84","1980","16141",""
"Belgium","1980","Female","84","1981","16141",""
"Belgium","1981","Female","84","1982","17596",""
"Belgium","1982","Female","84","1984","18161",""
"Belgium","1983","Female","84","1985","18673",""
"Belgium","1984","Female","84","1986","19413",""
"Belgium","2001","Female","84","2009","17056",""
"Belgium","2001","Female","84","2012","18289",""
"Belgium","2001","Female","84","2009","16782",""
"Belgium","2001","Female","84","2009","274",""
"Belgium","2002","Female","84","2012","16349",""
"Belgium","2003","Female","84","2012","16494",""
"Belgium","2004","Female","84","2005","23079",""
"Belgium","2006","Female","84","2006","31445",""
"Belgium","2007","Female","84","2008","31941",""
"Belgium","2008","Female","84","2008","32453",""
"Belgium","2009","Female","84","2011","32645.5",""
"Belgium","2010","Female","84","2011","32979",""
"Belgium","2011","Female","84","2015","32745",""
"Belgium","2011","Female","84","2012","32745",""
"Belgium","2011","Female","84","2013","32752",""
"Belgium","2011","Female","84","2015","32275",""
"Belgium","2011","Female","84","2015","470",""
"Belgium","2012","Female","84","2013","32557",""
"Belgium","2012","Female","84","2013","32872",""
"Belgium","2013","Female","84","2013","33187",""
"Belgium","2013","Female","84","2015","33507.5",""
"Belgium","2014","Female","84","2015","33828",""
"Belgium","2014","Female","84","2015","34958",""
"Belgium","2015","Female","84","2016","36088",""
"Belgium","2015","Female","84","2017","35940","1"
"Belgium","2016","Female","84","2017","35792",""
"Belgium","1961","Female","85","1967","8567",""
"Belgium","2001","Female","85","2009","17047",""
"Belgium","2001","Female","85","2012","20134",""
"Belgium","2001","Female","85","2009","16740",""
"Belgium","2001","Female","85","2009","307",""
"Belgium","2002","Female","85","2012","16691",""
"Belgium","2003","Female","85","2012","14947",""
"Belgium","2004","Female","85","2005","15056",""
"Belgium","2006","Female","85","2006","28478",""
"Belgium","2007","Female","85","2008","29461",""
"Belgium","2008","Female","85","2008","28968",""
"Belgium","2009","Female","85","2011","29922",""
"Belgium","2010","Female","85","2011","29895",""
"Belgium","2011","Female","85","2015","30562",""
"Belgium","2011","Female","85","2012","30562",""
"Belgium","2011","Female","85","2013","30399",""
"Belgium","2011","Female","85","2015","30132",""
"Belgium","2011","Female","85","2015","430",""
"Belgium","2012","Female","85","2013","30304.5",""
"Belgium","2012","Female","85","2013","30408",""
"Belgium","2013","Female","85","2015","30516.5",""
"Belgium","2013","Female","85","2013","30201",""
"Belgium","2014","Female","85","2015","31238.5",""
"Belgium","2014","Female","85","2015","30832",""
"Belgium","2015","Female","85","2016","31645",""
"Belgium","2015","Female","85","2017","32625.5","1"
"Belgium","2016","Female","85","2017","33606",""
"Belgium","1985","Female","85 - 89","1997","64116",""
"Belgium","1986","Female","85 - 89","1997","67653",""
"Belgium","1987","Female","85 - 89","1997","68330",""
"Belgium","1988","Female","85 - 89","1997","71458",""
"Belgium","1989","Female","85 - 89","1997","73799",""
"Belgium","1990","Female","85 - 89","1991","74904",""
"Belgium","1990","Female","85 - 89","1997","76014",""
"Belgium","1991","Female","85 - 89","1997","78174",""
"Belgium","1992","Female","85 - 89","1997","80998",""
"Belgium","1993","Female","85 - 89","1997","83322",""
"Belgium","1994","Female","85 - 89","1997","84801",""
"Belgium","1995","Female","85 - 89","1997","86767",""
"Belgium","2001","Female","85 - 89","2009","86241",""
"Belgium","2001","Female","85 - 89","2009","84998",""
"Belgium","2001","Female","85 - 89","2009","1243",""
"Belgium","2004","Female","85 - 89","2005","70148",""
"Belgium","2006","Female","85 - 89","2006","80528",""
"Belgium","2007","Female","85 - 89","2008","98083",""
"Belgium","2007","Female","85 - 89","2008","96735",""
"Belgium","2007","Female","85 - 89","2008","1348",""
"Belgium","2008","Female","85 - 89","2009","103365",""
"Belgium","2009","Female","85 - 89","2011","117123.5",""
"Belgium","2009","Female","85 - 89","2011","115562",""
"Belgium","2009","Female","85 - 89","2011","1561.5",""
"Belgium","2011","Female","85 - 89","2015","122532",""
"Belgium","2011","Female","85 - 89","2013","123564",""
"Belgium","2011","Female","85 - 89","2015","120884",""
"Belgium","2011","Female","85 - 89","2013","121880",""
"Belgium","2011","Female","85 - 89","2015","1648",""
"Belgium","2011","Female","85 - 89","2013","1684",""
"Belgium","2012","Female","85 - 89","2013","124687",""
"Belgium","2013","Female","85 - 89","2015","125496",""
"Belgium","2014","Female","85 - 89","2015","127067",""
"Belgium","2014","Female","85 - 89","2015","125945",""
"Belgium","2015","Female","85 - 89","2017","129790.5","1"
"Belgium","2015","Female","85 - 89","2016","128189",""
"Belgium","2016","Female","85 - 89","2017","131392",""
"Belgium","1948","Female","85 +","1960","21244",""
"Belgium","1949","Female","85 +","1960","22634",""
"Belgium","1950","Female","85 +","1960","23953",""
"Belgium","1951","Female","85 +","1960","25293",""
"Belgium","1952","Female","85 +","1960","26407",""
"Belgium","1953","Female","85 +","1955","27503",""
"Belgium","1954","Female","85 +","1956","27139",""
"Belgium","1955","Female","85 +","1957","28294",""
"Belgium","1956","Female","85 +","1958","29184",""
"Belgium","1957","Female","85 +","1959","30406",""
"Belgium","1958","Female","85 +","1960","31837",""
"Belgium","1959","Female","85 +","1966","33305",""
"Belgium","1960","Female","85 +","1961","34693",""
"Belgium","1961","Female","85 +","1967","36629",""
"Belgium","1962","Female","85 +","1966","37562",""
"Belgium","1963","Female","85 +","1965","38355",""
"Belgium","1964","Female","85 +","1966","39595",""
"Belgium","1965","Female","85 +","1978","41615",""
"Belgium","1966","Female","85 +","1968","44365",""
"Belgium","1966","Female","85 +","1973","43561",""
"Belgium","1967","Female","85 +","1969","46347",""
"Belgium","1967","Female","85 +","1969","45356",""
"Belgium","1968","Female","85 +","1973","46673",""
"Belgium","1969","Female","85 +","1973","47328",""
"Belgium","1970","Female","85 +","1973","46580",""
"Belgium","1971","Female","85 +","1973","47444",""
"Belgium","1971","Female","85 +","1975","47015",""
"Belgium","1972","Female","85 +","1978","48921",""
"Belgium","1973","Female","85 +","1975","51892",""
"Belgium","1974","Female","85 +","1976","52688",""
"Belgium","1975","Female","85 +","1977","54126",""
"Belgium","1976","Female","85 +","1978","55518",""
"Belgium","1977","Female","85 +","1978","56268",""
"Belgium","1978","Female","85 +","1980","60820",""
"Belgium","1979","Female","85 +","1981","62740",""
"Belgium","1979","Female","85 +","1980","63479",""
"Belgium","1980","Female","85 +","1981","63479",""
"Belgium","1980","Female","85 +","1982","66576",""
"Belgium","1981","Female","85 +","1982","66608",""
"Belgium","1982","Female","85 +","1984","72017",""
"Belgium","1983","Female","85 +","1985","75289",""
"Belgium","1984","Female","85 +","1986","78475",""
"Belgium","1999","Female","85 +","2000","137138",""
"Belgium","2000","Female","85 +","2004","137711",""
"Belgium","2001","Female","85 +","2002","134777",""
"Belgium","2002","Female","85 +","2004","129349",""
"Belgium","1961","Female","86","1967","7042",""
"Belgium","2001","Female","86","2009","19594",""
"Belgium","2001","Female","86","2012","21425",""
"Belgium","2001","Female","86","2009","19321",""
"Belgium","2001","Female","86","2009","273",""
"Belgium","2002","Female","86","2012","18215",""
"Belgium","2003","Female","86","2012","15037",""
"Belgium","2004","Female","86","2005","13381",""
"Belgium","2006","Female","86","2006","19247",""
"Belgium","2007","Female","86","2008","25592",""
"Belgium","2008","Female","86","2008","26432",""
"Belgium","2009","Female","86","2011","26853.5",""
"Belgium","2010","Female","86","2011","27343",""
"Belgium","2011","Female","86","2015","27443",""
"Belgium","2011","Female","86","2012","27443",""
"Belgium","2011","Female","86","2013","27823",""
"Belgium","2011","Female","86","2015","27085",""
"Belgium","2011","Female","86","2015","358",""
"Belgium","2012","Female","86","2013","28052",""
"Belgium","2012","Female","86","2013","27971.5",""
"Belgium","2013","Female","86","2013","27891",""
"Belgium","2013","Female","86","2015","27789.5",""
"Belgium","2014","Female","86","2015","27688",""
"Belgium","2014","Female","86","2015","28061",""
"Belgium","2015","Female","86","2017","28828","1"
"Belgium","2015","Female","86","2016","28434",""
"Belgium","2016","Female","86","2017","29222",""
"Belgium","1961","Female","87","1967","5607",""
"Belgium","2001","Female","87","2009","19104",""
"Belgium","2001","Female","87","2012","18939",""
"Belgium","2001","Female","87","2009","18859",""
"Belgium","2001","Female","87","2009","245",""
"Belgium","2002","Female","87","2012","19137",""
"Belgium","2003","Female","87","2012","16161",""
"Belgium","2004","Female","87","2005","13284",""
"Belgium","2006","Female","87","2006","12209",""
"Belgium","2007","Female","87","2008","22776",""
"Belgium","2008","Female","87","2008","23264",""
"Belgium","2009","Female","87","2011","23780",""
"Belgium","2010","Female","87","2011","23793",""
"Belgium","2011","Female","87","2015","24834",""
"Belgium","2011","Female","87","2012","24834",""
"Belgium","2011","Female","87","2013","24632",""
"Belgium","2011","Female","87","2015","24478",""
"Belgium","2011","Female","87","2015","356",""
"Belgium","2012","Female","87","2013","25157",""
"Belgium","2012","Female","87","2013","25001",""
"Belgium","2013","Female","87","2015","25284.5",""
"Belgium","2013","Female","87","2013","25313",""
"Belgium","2014","Female","87","2015","25296.5",""
"Belgium","2014","Female","87","2015","25256",""
"Belgium","2015","Female","87","2016","25337",""
"Belgium","2015","Female","87","2017","25615","1"
"Belgium","2016","Female","87","2017","25893",""
"Belgium","1961","Female","88","1967","4379",""
"Belgium","2001","Female","88","2009","16457",""
"Belgium","2001","Female","88","2012","16359",""
"Belgium","2001","Female","88","2009","16240",""
"Belgium","2001","Female","88","2009","217",""
"Belgium","2002","Female","88","2012","16632",""
"Belgium","2003","Female","88","2012","16705",""
"Belgium","2004","Female","88","2005","14071",""
"Belgium","2006","Female","88","2006","10467",""
"Belgium","2007","Female","88","2008","11549",""
"Belgium","2008","Female","88","2008","15307",""
"Belgium","2009","Female","88","2011","20854",""
"Belgium","2010","Female","88","2011","21142",""
"Belgium","2011","Female","88","2015","21229",""
"Belgium","2011","Female","88","2012","21229",""
"Belgium","2011","Female","88","2013","21839",""
"Belgium","2011","Female","88","2015","20968",""
"Belgium","2011","Female","88","2015","261",""
"Belgium","2012","Female","88","2013","22189",""
"Belgium","2012","Female","88","2013","22246",""
"Belgium","2013","Female","88","2013","22303",""
"Belgium","2013","Female","88","2015","22443",""
"Belgium","2014","Female","88","2015","22583",""
"Belgium","2014","Female","88","2015","22670.5",""
"Belgium","2015","Female","88","2016","22758",""
"Belgium","2015","Female","88","2017","22713.5","1"
"Belgium","2016","Female","88","2017","22669",""
"Belgium","1961","Female","89","1967","3391",""
"Belgium","2001","Female","89","2009","14039",""
"Belgium","2001","Female","89","2012","13369",""
"Belgium","2001","Female","89","2009","13838",""
"Belgium","2001","Female","89","2009","201",""
"Belgium","2002","Female","89","2012","14021",""
"Belgium","2003","Female","89","2012","14275",""
"Belgium","2004","Female","89","2005","14356",""
"Belgium","2006","Female","89","2006","10127",""
"Belgium","2007","Female","89","2008","8705",""
"Belgium","2008","Female","89","2008","9394",""
"Belgium","2009","Female","89","2011","15714",""
"Belgium","2010","Female","89","2011","18106",""
"Belgium","2011","Female","89","2015","18464",""
"Belgium","2011","Female","89","2012","18464",""
"Belgium","2011","Female","89","2013","18871",""
"Belgium","2011","Female","89","2015","18221",""
"Belgium","2011","Female","89","2015","243",""
"Belgium","2012","Female","89","2013","19008",""
"Belgium","2012","Female","89","2013","18677",""
"Belgium","2013","Female","89","2015","19462.5",""
"Belgium","2013","Female","89","2013","19339",""
"Belgium","2014","Female","89","2015","19800.5",""
"Belgium","2014","Female","89","2015","19586",""
"Belgium","2015","Female","89","2016","20015",""
"Belgium","2015","Female","89","2017","20008.5","1"
"Belgium","2016","Female","89","2017","20002",""
"Belgium","1961","Female","90","1967","2234",""
"Belgium","2001","Female","90","2009","11248",""
"Belgium","2001","Female","90","2012","11306",""
"Belgium","2001","Female","90","2009","11112",""
"Belgium","2001","Female","90","2009","136",""
"Belgium","2002","Female","90","2012","11336",""
"Belgium","2003","Female","90","2012","11881",""
"Belgium","2004","Female","90","2005","12012",""
"Belgium","2006","Female","90","2006","10344",""
"Belgium","2007","Female","90","2008","8426",""
"Belgium","2008","Female","90","2008","7843",""
"Belgium","2009","Female","90","2011","9770",""
"Belgium","2010","Female","90","2011","11479",""
"Belgium","2011","Female","90","2015","15596",""
"Belgium","2011","Female","90","2012","15596",""
"Belgium","2011","Female","90","2013","15463",""
"Belgium","2011","Female","90","2015","15405",""
"Belgium","2011","Female","90","2015","191",""
"Belgium","2012","Female","90","2013","15970",""
"Belgium","2012","Female","90","2013","16022.5",""
"Belgium","2013","Female","90","2013","16075",""
"Belgium","2013","Female","90","2015","16344.5",""
"Belgium","2014","Female","90","2015","16614",""
"Belgium","2014","Female","90","2015","16850.5",""
"Belgium","2015","Female","90","2016","17087",""
"Belgium","2015","Female","90","2017","17170.5","1"
"Belgium","2016","Female","90","2017","17254",""
"Belgium","1985","Female","90 - 94","1997","19804",""
"Belgium","1986","Female","90 - 94","1997","21744",""
"Belgium","1987","Female","90 - 94","1997","20807",""
"Belgium","1988","Female","90 - 94","1997","22140",""
"Belgium","1989","Female","90 - 94","1997","23207",""
"Belgium","1990","Female","90 - 94","1997","24461",""
"Belgium","1990","Female","90 - 94","1991","23834",""
"Belgium","1991","Female","90 - 94","1997","26339",""
"Belgium","1992","Female","90 - 94","1997","27984",""
"Belgium","1993","Female","90 - 94","1997","29025",""
"Belgium","1994","Female","90 - 94","1997","30741",""
"Belgium","1995","Female","90 - 94","1997","32133",""
"Belgium","2001","Female","90 - 94","2009","38007",""
"Belgium","2001","Female","90 - 94","2009","37512",""
"Belgium","2001","Female","90 - 94","2009","495",""
"Belgium","2004","Female","90 - 94","2005","39416",""
"Belgium","2006","Female","90 - 94","2006","39526",""
"Belgium","2007","Female","90 - 94","2008","35765",""
"Belgium","2007","Female","90 - 94","2008","35252",""
"Belgium","2007","Female","90 - 94","2008","513",""
"Belgium","2008","Female","90 - 94","2009","34198",""
"Belgium","2009","Female","90 - 94","2011","32392.5",""
"Belgium","2009","Female","90 - 94","2011","31937",""
"Belgium","2009","Female","90 - 94","2011","455.5",""
"Belgium","2011","Female","90 - 94","2015","39167",""
"Belgium","2011","Female","90 - 94","2013","42430",""
"Belgium","2011","Female","90 - 94","2015","38666",""
"Belgium","2011","Female","90 - 94","2013","41883",""
"Belgium","2011","Female","90 - 94","2015","501",""
"Belgium","2011","Female","90 - 94","2013","547",""
"Belgium","2012","Female","90 - 94","2013","47987",""
"Belgium","2013","Female","90 - 94","2015","53031",""
"Belgium","2014","Female","90 - 94","2015","57288.5",""
"Belgium","2014","Female","90 - 94","2015","55492",""
"Belgium","2015","Female","90 - 94","2017","59541.5","1"
"Belgium","2015","Female","90 - 94","2016","59085",""
"Belgium","2016","Female","90 - 94","2017","59998",""
"Belgium","1961","Female","91","1967","1789",""
"Belgium","2001","Female","91","2009","9127",""
"Belgium","2001","Female","91","2012","8907",""
"Belgium","2001","Female","91","2009","9001",""
"Belgium","2001","Female","91","2009","126",""
"Belgium","2002","Female","91","2012","9307",""
"Belgium","2003","Female","91","2012","9306",""
"Belgium","2004","Female","91","2005","9771",""
"Belgium","2006","Female","91","2006","10117",""
"Belgium","2007","Female","91","2008","7551",""
"Belgium","2008","Female","91","2008","7304",""
"Belgium","2009","Female","91","2011","6713.5",""
"Belgium","2010","Female","91","2011","6823",""
"Belgium","2011","Female","91","2015","9696",""
"Belgium","2011","Female","91","2012","9696",""
"Belgium","2011","Female","91","2013","12952",""
"Belgium","2011","Female","91","2015","9566",""
"Belgium","2011","Female","91","2015","130",""
"Belgium","2012","Female","91","2013","13393.5",""
"Belgium","2012","Female","91","2013","13263",""
"Belgium","2013","Female","91","2015","13584.5",""
"Belgium","2013","Female","91","2013","13524",""
"Belgium","2014","Female","91","2015","13948",""
"Belgium","2014","Female","91","2015","13645",""
"Belgium","2015","Female","91","2017","14385.5","1"
"Belgium","2015","Female","91","2016","14251",""
"Belgium","2016","Female","91","2017","14520",""
"Belgium","1961","Female","92","1967","1229",""
"Belgium","2001","Female","92","2009","7276",""
"Belgium","2001","Female","92","2012","7509",""
"Belgium","2001","Female","92","2009","7179",""
"Belgium","2001","Female","92","2009","97",""
"Belgium","2002","Female","92","2012","7275",""
"Belgium","2003","Female","92","2012","7523",""
"Belgium","2004","Female","92","2005","7459",""
"Belgium","2006","Female","92","2006","8142",""
"Belgium","2007","Female","92","2008","8185",""
"Belgium","2008","Female","92","2008","7158",""
"Belgium","2009","Female","92","2011","5714.5",""
"Belgium","2010","Female","92","2011","5425",""
"Belgium","2011","Female","92","2015","5601",""
"Belgium","2011","Female","92","2012","5601",""
"Belgium","2011","Female","92","2013","5981",""
"Belgium","2011","Female","92","2015","5525",""
"Belgium","2011","Female","92","2015","76",""
"Belgium","2012","Female","92","2013","8078",""
"Belgium","2012","Female","92","2013","9478",""
"Belgium","2013","Female","92","2013","10878",""
"Belgium","2013","Female","92","2015","11055",""
"Belgium","2014","Female","92","2015","11232",""
"Belgium","2014","Female","92","2015","11339.5",""
"Belgium","2015","Female","92","2016","11447",""
"Belgium","2015","Female","92","2017","11625","1"
"Belgium","2016","Female","92","2017","11803",""
"Belgium","1961","Female","93","1967","808",""
"Belgium","2001","Female","93","2009","6007",""
"Belgium","2001","Female","93","2012","5657",""
"Belgium","2001","Female","93","2009","5926",""
"Belgium","2001","Female","93","2009","81",""
"Belgium","2002","Female","93","2012","5986",""
"Belgium","2003","Female","93","2012","5678",""
"Belgium","2004","Female","93","2005","5893",""
"Belgium","2006","Female","93","2006","6404",""
"Belgium","2007","Female","93","2008","6609",""
"Belgium","2008","Female","93","2008","6792",""
"Belgium","2009","Female","93","2011","5287.5",""
"Belgium","2010","Female","93","2011","4833",""
"Belgium","2011","Female","93","2015","4447",""
"Belgium","2011","Female","93","2012","4447",""
"Belgium","2011","Female","93","2013","4239",""
"Belgium","2011","Female","93","2015","4391",""
